GEOID,STATEFP,CountyMatch,state,CountyClean,id,small_tree_node,large_tree_node,contrib,sub_date,county,zone,soil,above_stories,below_stories,area,age,model,historic,base_year,c_total,source,scope,add_space,p_obj,rehab1,rehab2,rehab3,rehab4,rehab5,rehab6,asbestos,disabled,sys_imp,repair,occup_cond,structure,ext_falling,selected_ints,all_ints,c_struct,uncert_areas,uncert_total,uncert_struct,c_relocation,c_a_e_fees,c_proj_mgr,duration,c_repair,c_asbestos,c_disabled,c_sys_imp,c_nonstruct,plan,base_x,base_y,floor_x,floor_y,story_h,total_h,roofframe,floorframe,diaphragm,cladding,settling,condition_type,column_type,bearing_walls,foundations,long_lateral,tran_lateral,cost_per_sf,timefactor,statefactor,totalfactor,f_c_total,f_c_struct,f_c_relocation,f_c_a_e_fees,f_c_proj_mgr,f_c_repair,f_c_asbestos,f_c_disabled,f_c_sys_imp,f_c_nonstruct,qualityfactor,code_used,special,rehab,stories,bldg_age_now,bldg_age,lnage,age0,bldg_group,bldg_group_dummy,model_dummy,seismicity,seismicity_dummy,zone_dummy,p_obj_dummy,s_p,s_p_dummy,historic_dummy,area_group,IsCity,COUNTYNAME,COUNTYFP,wmean_haz_pga050,mean_haz_pga050,med_haz_pga050,max_haz_pga050,min_haz_pga050,wmean_haz_pga250,mean_haz_pga250,med_haz_pga250,max_haz_pga250,min_haz_pga250,wmean_haz_5hz050,mean_haz_5hz050,med_haz_5hz050,max_haz_5hz050,min_haz_5hz050,wmean_haz_5hz250,mean_haz_5hz250,med_haz_5hz250,max_haz_5hz250,min_haz_5hz250,wmean_haz_1hz050,mean_haz_1hz050,med_haz_1hz050,max_haz_1hz050,min_haz_1hz050,wmean_haz_1hz250,mean_haz_1hz250,med_haz_1hz250,max_haz_1hz250,min_haz_1hz250,state_haz_pga050,state_pop_pga050,state_area_pga050,state_haz_pga250,state_pop_pga250,state_area_pga250,state_haz_5hz050,state_pop_5hz050,state_area_5hz050,state_haz_5hz250,state_pop_5hz250,state_area_5hz250,state_haz_1hz050,state_pop_1hz050,state_area_1hz050,state_haz_1hz250,state_pop_1hz250,state_area_1hz250,county_haz_pga050,county_pop_pga050,county_area_pga050,county_haz_pga250,county_pop_pga250,county_area_pga250,county_haz_5hz050,county_pop_5hz050,county_area_5hz050,county_haz_5hz250,county_pop_5hz250,county_area_5hz250,county_haz_1hz050,county_pop_1hz050,county_area_1hz050,county_haz_1hz250,county_pop_1hz250,county_area_1hz250,zone_pga050,seismicity_pga050,c_ca1993,c_bci1993,c_bci2016,c_bciCA16,c_cci1993,c_cci2016,bci2016,ystruct,ylevel,ytotal,height_dummy,age_dummy,ystruct16,ystruct19,sp_dummy,bp_dummy,bs_dummy
41069,41,WHEELER,OR,WHEELER,1905,16,46,VA,1993-07-28,WHEELER,1,,2,0,28221,1942,URM,N,1975,187565,S,MIN,,IO,SW,SD,WT,,,,N,N,N,N,,I,OK,NE,NE,187565,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,,,,URM,SF,SW,SW,6.65,2.232,1.1269,2.51526,471774,471774,0,0,0,0,0,0,0,0,5,1970 UBC,,,2,75,33,3.4965075614664802,0,1,1,URM,L,L,1,IO,9,9,N,Medium,0,Wheeler County,069,6,6,6,7,5,14,14,14,16,12,12,12,12,14,10,32,32,32,36,28,4.5,4.5,4.5,5,4,12,12,12,14,10,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,5.505577647646134,4323,4442869432.560451,14.072381414757016,4323,4442869432.588353,11.864850353113166,4323,4442869432.231551,31.30401488981347,4323,4442869431.131028,4.504158070472969,2882,4442869434.735396,11.766340079175182,4323,4442869433.107781,2,L,471774.7419,418023.9252025962,787631.8617385365,1595181269.4282465,379435.97500407154,752900.0210349504,1.669508330536032,16.717151833740832,471774.7419,16.717151833740832,Low Rise,Pre-1950,27.909424249266024,30.336975587864718,L:IO,1:IO,1:L
41069,41,WHEELER,OR,WHEELER,1906,16,46,VA,1993-07-28,WHEELER,1,,2,0,26834,1942,URM,N,1975,208000,S,MIN,,IO,SW,SD,WT,,,,N,N,N,N,,I,OK,NE,NE,208000,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,,,,URM,SF,SW,SW,7.75,2.232,1.1269,2.51526,523173,523173,0,0,0,0,0,0,0,0,5,1970 UBC,,,2,75,33,3.4965075614664802,0,1,1,URM,L,L,1,IO,9,9,N,Medium,0,Wheeler County,069,6,6,6,7,5,14,14,14,16,12,12,12,12,14,10,32,32,32,36,28,4.5,4.5,4.5,5,4,12,12,12,14,10,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,5.505577647646134,4323,4442869432.560451,14.072381414757016,4323,4442869432.588353,11.864850353113166,4323,4442869432.231551,31.30401488981347,4323,4442869431.131028,4.504158070472969,2882,4442869434.735396,11.766340079175182,4323,4442869433.107781,2,L,523174.08,463567.1710721083,873443.4848805246,1768974510.3888,420775.1062343554,834927.6484166539,1.669508330536032,19.496686293508237,523174.08,19.496686293508237,Low Rise,Pre-1950,32.549880184859674,35.38105665443737,L:IO,1:IO,1:L
41069,41,WHEELER,OR,WHEELER,1907,16,46,VA,1993-07-28,WHEELER,1,,2,0,21262,1942,URM,N,1975,176300,S,MIN,,IO,SW,SD,WT,,,,N,N,N,N,,I,OK,NE,NE,176300,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,,,,URM,SF,SW,SW,8.29,2.232,1.1269,2.51526,443440,443440,0,0,0,0,0,0,0,0,5,1970 UBC,,,2,75,33,3.4965075614664802,0,1,1,URM,L,L,1,IO,9,9,N,Medium,0,Wheeler County,069,6,6,6,7,5,14,14,14,16,12,12,12,12,14,10,32,32,32,36,28,4.5,4.5,4.5,5,4,12,12,12,14,10,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,5.505577647646134,4323,4442869432.560451,14.072381414757016,4323,4442869432.588353,11.864850353113166,4323,4442869432.231551,31.30401488981347,4323,4442869431.131028,4.504158070472969,2882,4442869434.735396,11.766340079175182,4323,4442869433.107781,2,L,443440.338,392917.75125006103,740327.3383867138,1499375991.2574298,356647.3616784464,707681.4635377695,1.669508330536032,20.85600310412943,443440.338,20.85600310412943,Low Rise,Pre-1950,34.81927092402943,37.84783815586264,L:IO,1:IO,1:L
41069,41,WHEELER,OR,WHEELER,1908,16,46,VA,1993-07-28,WHEELER,1,,2,0,26834,1942,URM,N,1975,201645,S,MIN,,IO,SW,SD,WT,,,,N,N,N,N,,I,OK,NE,NE,201645,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,,,,URM,SF,SW,SW,7.51,2.232,1.1269,2.51526,507189,507189,0,0,0,0,0,0,0,0,5,1970 UBC,,,2,75,33,3.4965075614664802,0,1,1,URM,L,L,1,IO,9,9,N,Medium,0,Wheeler County,069,6,6,6,7,5,14,14,14,16,12,12,12,12,14,10,32,32,32,36,28,4.5,4.5,4.5,5,4,12,12,12,14,10,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,5.505577647646134,4323,4442869432.560451,14.072381414757016,4323,4442869432.588353,11.864850353113166,4323,4442869432.231551,31.30401488981347,4323,4442869431.131028,4.504158070472969,2882,4442869434.735396,11.766340079175182,4323,4442869433.107781,2,L,507189.6027,449403.8567828619,846757.2668689104,1714927236.2853343,407919.21296455094,809418.2003123853,1.669508330536032,18.901006286800328,507189.6027,18.901006286800328,Low Rise,Pre-1950,31.555387451327064,34.300063312903966,L:IO,1:IO,1:L
41069,41,WHEELER,OR,WHEELER,1909,16,46,VA,1993-07-28,WHEELER,1,,2,0,26801,1942,URM,N,1975,180525,S,MIN,,IO,SW,SD,WT,,,,N,N,N,N,,I,OK,NE,NE,180525,G,P,P,,,,,,,,,,,,,,,,,W,,W,N,,,,URM,SF,SW,SW,6.74,2.232,1.1269,2.51526,454066,454066,0,0,0,0,0,0,0,0,5,1970 UBC,,,2,75,33,3.4965075614664802,0,1,1,URM,L,L,1,IO,9,9,N,Medium,0,Wheeler County,069,6,6,6,7,5,14,14,14,16,12,12,12,12,14,10,32,32,32,36,28,4.5,4.5,4.5,5,4,12,12,12,14,10,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,5.505577647646134,4323,4442869432.560451,14.072381414757016,4323,4442869432.588353,11.864850353113166,4323,4442869432.231551,31.30401488981347,4323,4442869431.131028,4.504158070472969,2882,4442869434.735396,11.766340079175182,4323,4442869433.107781,2,L,454067.3115,402333.95941246324,758069.1591733495,1535308285.9997025,365194.35602383176,724640.9313962328,1.669508330536032,16.94217795977762,454067.3115,16.94217795977762,Low Rise,Pre-1950,28.285107241272694,30.74533534675806,L:IO,1:IO,1:L
41071,41,YAMHILL,OR,YAMHILL,28,9,17,KPFF,1993-04-14,YAMHILL,2,S3,3,0,12000,1950,RM1,N,1992,425000,AC,COM,2400,DC,SW,EW,,,,,N,Y,Y,N,TR,I,OK,OK,OK,62000,G,G,F,,44000,,6,,,,,,R,60,120,60,40,10,30,,S,W,M,N,F,,RM,SF,SW,SW,5.17,1.0286,1.1269,1.15911,492623,71865,0,51000.9,0,0,0,0,0,0,8,UBC 1988 I=1 0 ,,INCREASED HEIGHT OF AUDITORIUM AND EXTERIOR WALLS ADDED NEW THIRD FLOOR AT FRONT OF BUILDING NEW ROOF STRUCTURE,3,67,42,3.7376696182833684,0,3,3,RM1,L,L,2,DC,5,5,N,Medium,0,Yamhill County,071,15,15,15,15,15,40,40,40,50,30,35,35,35,40,30,100,100,100,120,80,12.5,12.5,12.5,15,10,40,40,40,50,30,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,15.000000000000002,99193,1860498808.3335102,36.4721400358443,126658,1860498845.711306,30.00732563728166,104258,1860498809.5614276,80.07893856288881,128114,1860498813.2310495,10.005990488807997,110507,1860498808.2896936,36.26413073261969,125350,1860498812.1054852,4,M,492621.75000000006,436495.76648768876,822436.1154282386,1665669902.86125,396202.673476492,786169.5275239873,1.669508330536032,5.988735,71864.82,41.051812500000004,Low Rise,1950-1970,9.998242971872704,10.867886426113538,M:DC,3:DC,3:M
41071,41,YAMHILL,OR,YAMHILL,2308,6,28,KPFF,1993-05-26,YAMHILL,2,S3,2,0,29250,1920,URM,N,1989,750000,AC,COM,,LS,BF,SD,,,,,Y,Y,Y,Y,TR,I,I,I,NE,120000,G,F,F,,,,7,,,,,,R,,,130,75,15,38,W,W,W,N,N,F,W,URM,SF,SW,SW,4.1,1.1067,1.1269,1.24712,935343,149655,0,0,0,0,0,0,0,0,8,1988 UBC,,,2,97,69,4.23410650459726,0,1,1,URM,L,L,2,LS,1,1,N,Medium,0,Yamhill County,071,15,15,15,15,15,40,40,40,50,30,35,35,35,40,30,100,100,100,120,80,12.5,12.5,12.5,15,10,40,40,40,50,30,14.151846781693894,4610274,254799971672.86435,34.19238507809335,5265699,254799971498.4695,28.551272682625633,4623130,254799973444.1832,77.25593306260313,4888750,254799971484.06442,10.00316092319286,4456202,254799973904.0485,30.382541412864946,4813553,254799972258.32416,15.000000000000002,99193,1860498808.3335102,36.4721400358443,126658,1860498845.711306,30.00732563728166,104258,1860498809.5614276,80.07893856288881,128114,1860498813.2310495,10.005990488807997,110507,1860498808.2896936,36.26413073261969,125350,1860498812.1054852,4,M,935340,828773.699550608,1561557.9218835724,3162604344.8999996,752269.2788320896,1492698.6189186454,1.669508330536032,5.116389743589743,149654.4,31.977435897435896,Low Rise,Pre-1950,8.54185529919219,9.284822695454965,M:LS,1:LS,1:M
44007,44,PROVIDENCE,RI,PROVIDENCE,1810,16,44,VA,1993-07-27,PROVIDENCE,3,S3,7,1,283852,1948,C3,N,1976,3026700,S,MIN,,IO,SW,EW,SD,,,,N,N,N,N,TR,I,OK,I,NE,2960000,G,P,P,,,,,,,,,66700,,,,,,12,,C,C,C,M,,,C,,,SW,SW,10.43,2.0456,1.02968,2.10634,6375250,6234760,0,0,0,0,0,0,0,140493,5,,,,8,69,28,3.332204510175204,0,4,4,C3,M,M,3,IO,10,10,N,Very Large,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,6375259.278,5648905.443392133,10643548.473948129,21556249804.848328,5127452.79730221,10174204.80201732,1.669508330536032,21.964849287656946,6234766.399999999,22.459800452348407,Mid Rise,Pre-1950,36.6704988647117,39.86008521414899,L:IO,4:IO,4:L
44007,44,PROVIDENCE,RI,PROVIDENCE,1811,9,36,VA,1993-07-27,PROVIDENCE,3,S3,1,0,3780,1948,URM,N,1976,14300,S,MIN,,DC,SD,WT,,,,,N,N,N,N,IP,I,I,I,NE,14100,G,P,P,,,,,,,,,200,R,90,42,90,42,,,S,,W,N,,,,URM,,SW,SW,3.73,2.0456,1.02968,2.10634,30120.6,29699.4,0,0,0,0,0,0,0,421.267,5,,,,1,69,28,3.332204510175204,0,1,1,URM,M,M,3,DC,6,6,N,Small,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,30120.661999999997,26688.917910763375,50286.6961302601,101845036.57756998,24225.253576972143,48069.22677135087,1.669508330536032,7.856982539682539,29699.393999999997,7.968429100529099,Low Rise,Pre-1950,13.117297802876148,14.258235485996114,L:DC,1:DC,1:L
44007,44,PROVIDENCE,RI,PROVIDENCE,1812,9,36,VA,1993-07-27,PROVIDENCE,3,S3,1,1,3997,1948,URM,N,1976,14100,S,MIN,,DC,SD,WT,,,,,N,N,N,N,IP,I,I,I,NE,13900,G,P,P,,,,,,,,,200,R,120,42,120,42,,,S,,W,,,,,URM,,SW,SW,3.48,2.0456,1.02968,2.10634,29699.4,29278.1,0,0,0,0,0,0,0,421.267,5,,,,2,69,28,3.332204510175204,0,1,1,URM,M,M,3,DC,6,6,N,Small,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,29699.393999999997,26315.64633159186,49583.385694871846,100420630.47158998,23886.438841629875,47396.92989342988,1.669508330536032,7.325025268951713,29278.125999999997,7.430421315986989,Low Rise,Pre-1950,12.229190707901823,13.292881166286199,L:DC,1:DC,1:L
44007,44,PROVIDENCE,RI,PROVIDENCE,1813,9,37,VA,1993-07-27,PROVIDENCE,3,S3,1,1,5827,1948,URM,N,1976,17500,S,MIN,,DC,SD,WT,,,,,N,N,N,N,IP,I,I,I,NE,17300,G,P,P,,,,,,,,,200,,,,,,,,S,,W,N,,,,URM,,SW,SW,2.97,2.0456,1.02968,2.10634,36860.9,36439.6,0,0,0,0,0,0,0,421.267,5,,,,2,69,28,3.332204510175204,0,1,1,URM,M,M,3,DC,6,6,N,Small,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,36860.95,32661.263177507626,61539.66309647215,124635534.27324998,29646.28934244843,58825.97681808673,1.669508330536032,6.253592243006693,36439.682,6.325888107087695,Low Rise,Pre-1950,10.440424345475185,11.348528571095791,L:DC,1:DC,1:L
44007,44,PROVIDENCE,RI,PROVIDENCE,1814,9,37,VA,1993-07-27,PROVIDENCE,3,S3,1,1,10069,1948,URM,N,1976,19200,S,MIN,,DC,SD,WT,,,,,N,N,N,N,IP,I,I,I,NE,18500,G,P,P,,,,,,,,,700,,,,,,,,W,,W,N,,,,URM,,SW,SW,1.84,2.0456,1.02968,2.10634,40441.7,38967.2,0,0,0,0,0,0,0,1474.44,5,,,,2,69,28,3.332204510175204,0,1,1,URM,M,M,3,DC,6,6,N,Medium,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,40441.727999999996,35834.07160046551,67517.8017972723,136742986.17407998,32526.214592857705,64540.50028041515,1.669508330536032,3.8700258218293775,38967.29,4.016459231304002,Low Rise,Pre-1950,6.461040348933699,7.02301923490827,L:DC,1:DC,1:L
44007,44,PROVIDENCE,RI,PROVIDENCE,1815,11,36,VA,1993-07-27,PROVIDENCE,3,S3,1,0,3110,1948,S5,N,1976,18500,S,MIN,,DC,EW,SD,,,,,N,N,N,N,IP,I,I,I,NE,15050,G,P,P,,,,,,,,,3450,R,75,40,75,40,28,,S,,C,M,,,S,,,SW,SW,4.84,2.0456,1.02968,2.10634,38967.2,31700.4,0,0,0,0,0,0,0,7266.86,5,,,,1,69,28,3.332204510175204,0,7,7,S5,M,M,3,DC,6,6,N,Small,0,Providence County,007,3,3,3,3,3,10,10,10,10,10,6,6,6,6,6,18,18,18,20,16,1,1,1,1,1,4,4,4,4,4,2.9999259007211663,1052567,4001235509.6776185,9.9883431382409391,1100541,4001232835.667511,5.9998518014423325,1052567,4001234106.1097846,15.999884944773264,1057711,4001234204.8924313,1,1052567,4001234204.2773156,4,1052567,4001234210.8562036,3,626667,1128342506.559186,10,626667,1128342506.559186,6,626667,1128342506.559186,16.000109018217653,630760,1128342506.5277197,1,626667,1128342506.559186,4,626667,1128342506.559186,1,L,38967.29,34527.62107336521,65056.21527341342,131757564.80314998,31340.36301915977,62187.46120769169,1.669508330536032,10.193060128617363,31700.416999999998,12.529675241157557,Low Rise,Pre-1950,17.017398798381365,18.49756581521135,L:DC,7:DC,7:L
45013,45,BEAUFORT,SC,BEAUFORT,769,10,12,CYG.,1993-07-12,BEAU-FORT,3,,2,0,15300,1981,RM1,N,1986,61164,S,MIN,,LS,SW,SD,WT,,,,N,N,N,N,V,I,I,NE,NE,61164,G,P,P,,,,,,,,,,R,130,65,130,65,14,28,C,C,W,M,N,G,,RM,P,SW,SW,4,1.174,1.40863,1.65371,101147,101147,0,0,0,0,0,0,0,0,6,1985 UBC ZONE 3 (I=1 0I=1 5) ,,,2,36,5,1.6094379124341003,0,3,3,RM1,M,M,3,LS,2,2,N,Medium,0,Beaufort County,013,7.5,7.5,7.5,10,5,31.6,31.6,30,50,18,15,15,15,20,10,49.6,49.6,40,80,32,3.5,3.5,3.5,4,3,15,15,15,20,10,11.58380804969553,6495547,82932698241.7848,37.01494757432186,6630393,82932698667.93144,19.48434830316015,6173481,82932697981.58472,59.43672429811247,6612915,82932698084.54971,3.9816179513410814,5343040,82932697963.63077,15.51601923148672,6140444,82932698085.20815,6.367977882917606,319426,2391585353.7423673,23.576041016185773,219449,2391585366.0152454,11.886448253795633,283306,2391585312.886858,43.173788064362654,273304,2391585324.222882,3.004703247619737,181874,2391585327.0921426,12.406394189760801,331413,2391585342.766087,2,L,101147.51844,89623.45570368224,168866.62464862692,342003529.51247334,81350.27984745044,161420.1906070907,1.669508330536032,6.610948917647058,101147.51844,6.610948917647058,Low Rise,Post-1970,11.037034290759928,11.997031427476161,L:LS,3:LS,3:L
45013,45,BEAUFORT,SC,BEAUFORT,770,8,14,CYG.,1993-07-12,BEAU-FORT,3,,2,0,32500,1942,C1,N,1986,585618,S,MIN,,LS,SW,EW,SD,SF,,,N,N,N,N,V,I,I,I,NE,434097,G,P,P,,,,,,,,,98000,OT,180,110,180,110,14,28,S,C,C,M,N,G,C,,P,MF,MF,13.36,1.174,1.40863,1.65371,968441,717869,0,0,0,0,0,0,0,162063,6,1985 UBC,,,2,75,44,3.784189633918261,0,4,4,C1,M,M,3,LS,2,2,N,Medium,0,Beaufort County,013,7.5,7.5,7.5,10,5,31.6,31.6,30,50,18,15,15,15,20,10,49.6,49.6,40,80,32,3.5,3.5,3.5,4,3,15,15,15,20,10,11.58380804969553,6495547,82932698241.7848,37.01494757432186,6630393,82932698667.93144,19.48434830316015,6173481,82932697981.58472,59.43672429811247,6612915,82932698084.54971,3.9816179513410814,5343040,82932697963.63077,15.51601923148672,6140444,82932698085.20815,6.367977882917606,319426,2391585353.7423673,23.576041016185773,219449,2391585366.0152454,11.886448253795633,283306,2391585312.886858,43.173788064362654,273304,2391585324.222882,3.004703247619737,181874,2391585327.0921426,12.406394189760801,331413,2391585342.766087,2,L,968442.3427800001,858104.5857412692,1616822.5589150416,3274531144.8897333,778892.6195753096,1545526.2766160364,1.669508330536032,22.088324611384614,717870.54987,29.79822593169231,Low Rise,Pre-1950,36.876641946290675,40.084158544276285,L:LS,4:LS,4:L
45013,45,BEAUFORT,SC,BEAUFORT,771,6,14,CYG.,1993-07-12,BEAU-FORT,3,,2,0,9000,1944,URM,N,1986,530341,S,MIN,,LS,SW,SD,SF,,,,N,N,N,N,V,I,I,I,NE,505841,G,P,P,,,,,,,,,16000,R,121,34,121,34,14,28,TT,,C,N,N,G,,URM,SF,SW,SW,56.2,1.174,1.40863,1.65371,877029,836513,0,0,0,0,0,0,0,26459.3,6,1985 UBC,,,2,73,42,3.7376696182833684,0,1,1,URM,M,M,3,LS,2,2,N,Small,0,Beaufort County,013,7.5,7.5,7.5,10,5,31.6,31.6,30,50,18,15,15,15,20,10,49.6,49.6,40,80,32,3.5,3.5,3.5,4,3,15,15,15,20,10,11.58380804969553,6495547,82932698241.7848,37.01494757432186,6630393,82932698667.93144,19.48434830316015,6173481,82932697981.58472,59.43672429811247,6612915,82932698084.54971,3.9816179513410814,5343040,82932697963.63077,15.51601923148672,6140444,82932698085.20815,6.367977882917606,319426,2391585353.7423673,23.576041016185773,219449,2391585366.0152454,11.886448253795633,283306,2391585312.886858,43.173788064362654,273304,2391585324.222882,3.004703247619737,181874,2391585327.0921426,12.406394189760801,331413,2391585342.766087,2,L,877030.21511,777107.3363636541,1464209.2502579533,2965445259.3874607,705372.2576119403,1399642.6869850745,1.669508330536032,92.94603556777777,836514.32011,97.4478016788889,Low Rise,Pre-1950,155.17418067070332,168.67117317899658,L:LS,1:LS,1:L
45013,45,BEAUFORT,SC,BEAUFORT,772,5,23,CYG.,1993-07-12,BEAU-FORT,3,,1,0,9000,1944,S1,N,1986,316540,S,MIN,,LS,SW,SD,,,,,N,N,N,N,V,I,I,NE,NE,316540,G,P,P,,,,,,,,,,R,120,75,120,74,14,28,S,,PC,M,N,G,S,,SF,MF,MF,35.17,1.174,1.40863,1.65371,523464,523464,0,0,0,0,0,0,0,0,6,1985 UBC,,,1,73,42,3.7376696182833684,0,5,5,S1,M,M,3,LS,2,2,N,Small,0,Beaufort County,013,7.5,7.5,7.5,10,5,31.6,31.6,30,50,18,15,15,15,20,10,49.6,49.6,40,80,32,3.5,3.5,3.5,4,3,15,15,15,20,10,11.58380804969553,6495547,82932698241.7848,37.01494757432186,6630393,82932698667.93144,19.48434830316015,6173481,82932697981.58472,59.43672429811247,6612915,82932698084.54971,3.9816179513410814,5343040,82932697963.63077,15.51601923148672,6140444,82932698085.20815,6.367977882917606,319426,2391585353.7423673,23.576041016185773,219449,2391585366.0152454,11.886448253795633,283306,2391585312.886858,43.173788064362654,273304,2391585324.222882,3.004703247619737,181874,2391585327.0921426,12.406394189760801,331413,2391585342.766087,2,L,523465.36340000003,463825.2676156494,873929.7849433714,1769959408.015799,421009.3777861481,835392.504328829,1.669508330536032,58.162818155555556,523465.36340000003,58.162818155555556,Low Rise,Pre-1950,97.10330943815238,105.54931916961966,L:LS,5:LS,5:L
45013,45,BEAUFORT,SC,BEAUFORT,773,8,22,CYG.,1993-07-12,BEAU-FORT,3,,1,0,18400,1957,C1,N,1986,294146,S,MIN,,LS,EF,SD,SF,,,,N,N,N,N,V,I,I,I,NE,281604,G,P,P,,,,,,,,,8000,OT,260,50,260,50,14,14,C,,MD,M,N,G,C,,P,MF,MF,15.3,1.174,1.40863,1.65371,486431,465691,0,0,0,0,0,0,0,13229.7,6,1985 UBC,,,1,60,29,3.367295829986474,0,4,4,C1,M,M,3,LS,2,2,N,Medium,0,Beaufort County,013,7.5,7.5,7.5,10,5,31.6,31.6,30,50,18,15,15,15,20,10,49.6,49.6,40,80,32,3.5,3.5,3.5,4,3,15,15,15,20,10,11.58380804969553,6495547,82932698241.7848,37.01494757432186,6630393,82932698667.93144,19.48434830316015,6173481,82932697981.58472,59.43672429811247,6612915,82932698084.54971,3.9816179513410814,5343040,82932697963.63077,15.51601923148672,6140444,82932698085.20815,6.367977882917606,319426,2391585353.7423673,23.576041016185773,219449,2391585366.0152454,11.886448253795633,283306,2391585312.886858,43.173788064362654,273304,2391585324.222882,3.004703247619737,181874,2391585327.0921426,12.406394189760801,331413,2391585342.766087,2,L,486432.18166,431011.3956153181,812102.5795221865,1644741517.7551498,391224.56700032955,776291.6648079476,1.669508330536032,25.309312545652176,465691.35084,26.43653161195652,Low Rise,1950-1970,42.254108135106414,45.92935474172064,L:LS,4:LS,4:L
